"13","your visits to the Site and other websites you have visited.","User online activities"
"13","your visits to the Site and other websites you have visited.","User online activities"
"14","Tracking Technologies","Cookies and tracking elements"
"14","Flash cookies","Cookies and tracking elements"
"14","Other Information","Unspecified"
"15","Information","Unspecified"
"16","Personal Information","Generic personal information"
"16","Personal Information","Generic personal information"
"17","e-mails","Contact"
"17","e-mails","Contact"
"18","e-mail address","Contact"
"18","e-mail address","Contact"
"19","Contacting","Contact"
"19","Contacting","Contact"
"19","Contacting","Contact"
"19","Contacting","Contact"
"21","Responding","Contact"
"21","Responding","Contact"
"22","Contacting","Contact"
"22","Contacting","Contact"
"25","User ID","User Profile"
"25","other Personal Information","Generic personal information"
"25","User ID","User profile"
"25","other Personal Information","Generic personal information"
"27","Personal Information","Generic personal information"
"27","Personal Information","Generic personal information"
"28","Keeping count of your return visits to the Site or our Parent Companies', Affiliates', Advertisers' or partners' sites;","User online activities"
"28","Keeping count of your return visits to the Site or our Parent Companies', Affiliates', Advertisers' or partners' sites;","User online activities"
"28","user activity","User online activities"
"28","Determining which features, webpages, products and services users like best","Other"
"28","Determining which features, webpages, products and services users like best","Other"
"28","Determining which features, webpages, products and services users like best","Other"
"28","Determining which features, webpages, products and services users like best","Other"
"28","Other Information","Unspecified"
"28","Keeping count of your return visits to the Site or our Parent Companies', Affiliates', Advertisers' or partners' sites;","User online activities"
"28","Keeping count of your return visits to the Site or our Parent Companies', Affiliates', Advertisers' or partners' sites;","User online activities"
"28","user activity","User online activities"
"28","Determining which features, webpages, products and services users like best","Other"
"28","Determining which features, webpages, products and services users like best","Other"
"28","Determining which features, webpages, products and services users like best","Other"
"28","Determining which features, webpages, products and services users like best","Other"
"28","Determining which features, webpages, products and services users like best","Other"
"28","Determining which features, webpages, products and services users like best","Other"
"28","Other Information","Unspecified"
"28","Other Information","Unspecified"
"28","Other Information","Unspecified"
"28","Other Information","Unspecified"
"28","Other Information","Unspecified"
"28","Other Information","Unspecified"
"28","Other Information","Unspecified"
"29","Personal Information","Generic personal information"
"29","Personal Information","Generic personal information"
"29","Other Information","Unspecified"
"29","Other Information","Unspecified"
"29","Personal Information","Generic personal information"
"29","Other Information","Unspecified"
"29","Other Information","Unspecified"
"30","e-mails","Contact"
"30","e-mails","Contact"
"31","E-mails","Contact"
"31","E-mails","Contact"
"32","text messages","Contact"
"33","contact","Contact"
"33","contact","Contact"
"33","contact","Contact"
"33","contact","Contact"
"34","Tracking Technologies","Cookies and tracking elements"
"35","Other Information about you","Unspecified"
"36","Other Information","Unspecified"
"37","Other Information","Unspecified"
"38","Tracking Technologies","Cookies and tracking elements"
"39","FLASH COOKIES","Cookies and tracking elements"
"39","FLASH COOKIES","Cookies and tracking elements"
"39","FLASH COOKIES","Cookies and tracking elements"
"40","Tracking Technologies","Cookies and tracking elements"
"41","certain Tracking Technologies (other than Flash cookies)","Cookies and tracking elements"
"42","cookie or most other Tracking Technologies","Cookies and tracking elements"
"44","Tracking Technologies","Cookies and tracking elements"
"44","Tracking Technologies","Cookies and tracking elements"
"45","Flash cookies","Cookies and tracking elements"
"46","delivered via text messaging and other wireless devices such as mobile phones","Contact"
"46","delivered via text messaging and other wireless devices such as mobile phones","Contact"
"46","Information","Unspecified"
"46","a user's telephone number or a wireless email address","Contact"
"46","an Internet email address","Contact"
"46","other Information","Unspecified"
"46","depending on the Information collected","Unspecified"
"46","such as a user's preferences regarding goods or services, choices of music or artists, or other similar survey information.","Survey data"
"49","rate services","Financial"
"50","text messages","Contact"
"50","text message","Contact"
"51","telephone number","Contact"
"52","telephone number","Contact"
"53","messages","Contact"
"54","user's registration","User profile"
"56","any Personal Information","Generic personal information"
"56","any Personal Information","Generic personal information"
"56","Personal Information","Generic personal information"
"56","Personal Information","Generic personal information"
"57","your Personal Information","Generic personal information"
"57","your Personal Information","Generic personal information"
"58","Personal Information","Generic personal information"
"58","Personal Information","Generic personal information"
"59","Posting Information","User Profile"
"60","your Personal Information","Generic personal information"
"60","your Personal Information","Generic personal information"
"60","your Personal Information","Generic personal information"
"60","your Personal Information","Generic personal information"
"60","your Personal Information","Generic personal information"
"60","your Personal Information","Generic personal information"
"60","of your Personal Information","Generic personal information"
"61","your Personal Information","Generic personal information"
"61","Other Information","Unspecified"
"62","your Personal Information","Generic personal information"
"62","Other Information","Unspecified"
"66","Personal Information","Generic personal information"
"69","Other Information","Unspecified"
"69","Personal Information","Generic personal information"
"71","privacy settings","User profile"
"72","Certain Information","Unspecified"
"74","future emails or text messages","Contact"
"74","future emails or text messages","Contact"
"78","Personal Information","Generic personal information"
"78","Personal Information","Generic personal information"
"84","any Information","Unspecified"
"84","Personal Information","Generic personal information"
